Business ID, Review Count, # of check-ins, Tip count, Business Weight, Avg Influencer Weight,Avg Stars, True Stars 
lnUXlYMh0UfrtVfnYo9mvw,164,738,68,3600,479.95,3.35,3.5
lEpLxSA35gbmV6VwJ64wVw,10,36,1,0,38.7,3.1,3
u226lKOMjUPDSrUK90EmPg,9,3,1,0,94.6666666667,3.5555555556,3.5
p097BtRl0skrVC4t1FCelg,90,158,31,1750,157.35,3.4,4
qS1e8z6XXjN2IewBAfq5_g,59,227,10,975,111.55,3.25,3.5
V9Rha825Yz3VfMWjfgVR8w,15,3,0,0,23.6,3.1333333333,3
NzbCi3p0HqU2SX__853VwA,26,0,0,150,121.45,4.05,4
Nz_AasmpsQ8MLSqhCTRVoA,90,124,13,1750,236.8,3.65,3.5
QMsUey4Xi1VfHkwbI8YxdQ,61,91,10,1025,171.65,3.2,4
mhLN_oiJd7zq6eaOS1Nw1A,192,347,31,4300,375.25,4,4
-hzkQ8YIkExQse3vX0HOcg,7,0,0,0,331.8571428571,3.1428571429,3
PSFWA3pgyB0-uE6hG2GXAQ,55,299,18,875,197.8,3.5,3.5
Cu6LurwRHzjK3OGmvK18pQ,159,371,51,3475,191.35,3.85,4
M4KIUu3-lAvD1xeWue7_OA,4,0,2,25,23.3333333333,2.6666666667,3
Wf3qlBdE9oQ0i6g1w0EkBg,3,0,1,25,160.5,2.5,3
io-DMLbRaUEdjqXmKjXsQw,54,135,15,850,231.25,3.45,3.5
tpIU_ZvIfCfCp36IgghlHQ,123,602,52,2575,615.3,2.95,3.5
-8wyZkzfBmCFkMwCGcR4PQ,31,62,7,275,373.65,3.55,3.5
jh9NywTvV-POnF1I6Pc9ng,41,158,21,525,28.55,4.15,4
TWCrD7hDDDeCICyQ32NyhQ,9,16,0,50,245.2857142857,3.5714285714,3.5
jc3dC9OFvy8lmHBVDoG3Yg,9,0,0,25,107.25,3.75,3.5
R4zcw0jq-gMgDtPyCjwnew,29,100,15,225,36.85,4.05,4
ezi5Nz0gT5lk0nW1KTiYnw,103,91,15,2075,65.35,3,3
ccRPyxvCzkhwpb5ClCbTsw,112,396,36,2300,244.8,3.1,3
NGNHS6IdNEiUpXcAbMU5MQ,5,0,0,0,26.2,3.2,3
yQoBnikspv_r4Te7SfzlOw,16,141,15,50,36.2857142857,3.5,3.5
T4ox3wUzFjWvyrjaTRoBbA,197,552,36,4425,446.7,3.65,3.5
LJxNzBCR383zSpe0jdU04Q,382,516,81,9050,755.2,4.3,4
47_9VH3BVhJpyFtOdiCUfQ,32,67,7,300,73.7,2.8,2.5
l7i72PARDkUCUAHDJAWXlA,8,0,0,25,25.4285714286,4.1428571429,4
hbuwR68NmVSe1yst6Mictw,8,10,5,50,32.3333333333,3.3333333333,3.5
UPbkeVTJR6C-1I7sCuUrmw,9,16,1,0,24.2222222222,3.4444444444,3.5
j0cSJ3AX6bKM9MmwQOSy1A,7,11,0,25,52,2.1666666667,2
6Sc8im9TcN8-sf8YH_OrAQ,6,4,2,25,57.4,3.8,3.5
JEiSU3Kv6ZaS2y3AyT7_OA,5,0,1,0,181,4,4
kx0P3BmdL7GUxjsGQnm7pg,7,0,0,50,47,3.4,3.5
btp0v0Qk7CmOmuMdt3aqkQ,323,537,42,7575,575.65,3.7,3.5
732Z5HGLEEBjAgXxfnuXlQ,73,276,26,1325,370.25,3.85,3.5
IhgKK2aoVjLihwriDQLS9g,45,265,15,625,157.9,3.15,3
n7OJsakQko7lxGnbv1C6yg,48,175,24,700,62.5,3.95,4
9JbUuP2Zf2HaNlgavwNyXw,20,79,6,25,30.3157894737,3.2631578947,3.5
xqH1PdNn1P-D0snRdfZXAA,4,0,0,0,25.25,3.5,3.5
6Y-6Y6sy6qOQHrWI37zR1Q,188,637,60,4200,390.3,3.4,3.5
uCA_rWqm4RSS_IdzhrQFLg,6,0,0,0,253.5,4,4
BFZHdg2TRrgw56CyqkSryA,151,591,45,3275,323.4,3.55,3.5
Umg9N8SFHm_B53uetHH8JA,22,28,5,50,59.35,2.85,3
WfdHpV_TeaftuwIGcwBQBQ,71,196,20,1275,232.35,3.55,3.5
vMeO4qFGHvu8ZyMsH0LDdw,68,219,14,1200,219.75,3.25,3
LeIFvm7ZdNxf01OvU0QFbg,52,280,27,800,70.5,3.55,3.5
cB3P1HylsRlEIpWWsRJR5Q,74,217,24,1350,112.2,3.8,4
0jETMJNxaeKAlE_Ts0lruQ,9,22,4,0,468.7777777778,3.3333333333,3.5
AgTz2Nqowxy4tBevntsnbQ,3,0,2,0,94.6666666667,4.3333333333,4.5
qBZYoZlM5fiKxezG-NhOQQ,55,323,41,875,124.7,3.05,3
qevmzWge4_pwJ6SB8gKTiA,110,76,7,2250,68.65,3.95,4
rNahhyqDlouyDMHh57p3ug,569,453,31,13725,670.7,3.8,3.5
CgZG8x59kWo4-wVt5vHT4w,114,110,16,2350,219.75,4.05,4
b25jGkZerj2M4WAy95n1Tg,653,1106,107,15825,582.65,2.75,3
okZoXqIQ1V8wkn3vNjV3RA,17,34,5,100,43.0769230769,3.4615384615,3.5
zAj__MuO6EAZ5_HzXjyDrA,24,25,0,100,29.7,3.75,3.5
UW2gLVwL3qbh9ucnb0JjyQ,297,634,67,6925,583.95,3.6,4
NEdZVFD-w-96pje_ajFalQ,181,470,51,4025,401.05,3.85,4
a1t31qMLd5fQocEjbSJ61A,263,408,35,6075,390,2.45,2
Blv95aU63EQSMw7wH9xSQA,110,150,13,2250,53.45,3.6,4
WzjRM6h6dZFBwr1rvwjvPQ,118,315,54,2450,337.95,3.55,4
w19cemjVR8u02PgjFpJ7Mw,262,1244,68,6050,702.75,4.1,4
OgwWmZCXjQRa8Qyg0KmMhw,37,32,3,425,78.95,3.85,4
puOMffiHnNgTCXM9XPd6Dg,48,31,8,700,60.95,4.05,4
Z4ZP0LwHhG8SMTkvEcVvpg,56,21,7,900,35.45,3.8,3.5
AeuSMT-IX9fl4qNUEU1abQ,63,75,17,1075,35.85,3.05,3
Rzg2-ugIG_UxQCN_JqXDcA,211,1079,92,4775,867.25,3.65,3.5
Ctac9HGdCAABBpAL0sycHQ,3,0,0,0,25.6666666667,3.3333333333,3.5
DmO9vsVgGwwu7QdZPoi6xA,3,0,0,25,66.5,2,2.5
eVBoSU_epwPsN3SUo0-ZOQ,3,0,0,25,493,3.5,3
-odkpokd88CBC5yKwe5RBw,35,33,4,375,38.35,2.9,3
zQC9irYDfgiV3DiIiekx7g,11,28,2,25,36.5,3.7,3.5
uJCH3sqVcqjOfLv3BB9E_w,28,60,12,200,52.85,4.1,4
WdbFN-4gIIWWIxP0sa_HRw,9,0,0,0,80.7777777778,4.2222222222,4
T9WBfNphrozj0Ww4pyAAww,62,195,20,1050,152.25,3.6,3.5
I0JkRhKGH4r__DB32FUaJA,5,0,0,0,223.4,3.6,3.5
8MT1-gmaxyyee7kZp0a85g,247,558,73,5675,526.35,3.75,4
r6PWYVbDY4c-XqeXpu0u3w,3,0,0,0,163.6666666667,2.3333333333,2.5
zORdAIouXrGO1yU4sIMweg,280,1835,160,6500,714.8,3.5,4
JUATTlFUONx_er9_YRFDrw,343,831,115,8075,777.05,3.95,4
fH87P0kpjYbUULC9eoJQbA,8,0,0,75,120.2,3.6,3
Dhtdds7WR_h7W1FrcdW3uA,7,9,1,25,14.6666666667,3.6666666667,3.5
E7suHPqErWxNpcKA9PCSHQ,51,45,4,775,30.75,2.9,3
bfDQai9X59uWK-XgP0t6rA,80,392,32,1500,225.35,3.15,3
d_1PFWXfyimKrwvMwG3pJg,52,87,16,800,130.25,4.1,4
FcbmXlWUcbrYJeEDKBywEA,4,0,4,0,372.75,3,3
jZaHqpXJNey8QV_G0S3Fgw,28,12,1,200,39.6,2.05,2
gY7617TMFGmPQR2A70L2vA,24,22,3,100,23.25,2.95,3
_tYZuomgsRsye59b1baGSQ,26,0,0,150,46.35,3.55,3.5
thSTca8QNPLejpSDoharcQ,16,8,3,0,40.1875,3.375,3.5
kIzr8R6rd31M-RB7xfFu5w,6,7,6,0,20,4,4
UL6H7LGaeM4X0p8OJ3h1aw,6,0,0,50,90.5,4.25,4
eZR0Voh6f03opb4fEhsfUQ,5,0,0,25,92.75,3,3
D9H2EYJa9n7yDU013SVgvg,8,0,0,50,11.1666666667,3.5,3.5
Ni9aqkG_fNWrH02VNlRhLQ,213,647,59,4825,355.45,3.45,3.5
XGK7mKZJQtJa77Izhx6xyQ,6,0,0,25,43.8,4.4,4
7Zo1DzdwZlGMxPu1AFMSsw,50,89,17,750,139.35,3.35,3
RUZTqEmHP_K9pV4fyzJ7dA,14,66,5,100,65,3.7,3.5
RiSCxwndylgzfMc3whD0sg,4,0,2,50,73,1.5,1.5
mUVTlJSil_xyjPD6qMx8UA,52,52,5,800,187.35,3.4,3.5
qsGNDPjBucU-yEwePopohw,3,7,0,0,83.6666666667,3,3
8UTQX1Yz069EFNiAYqIYPA,82,232,23,1550,207.4,3.7,4
jYFhL2RomSSUiRJYWT3mew,6,22,1,0,43,3.8333333333,3.5
gfSNqTICrdeewK8XINGSaA,94,259,40,1850,89.65,4.1,4
OH-ADg497ZhOlka7vQJCfA,7,0,1,0,47,2.5714285714,2
3qx7XDbxPBPXX53u9qdG_w,7,79,4,0,257.1428571429,3.7142857143,3.5
EzMFvyGJ8onE6zANDY9qRg,73,157,35,1325,38.75,4.35,4
xGWMOMwOcMSxvuIV4CSjHw,6,40,1,75,200.6666666667,3.6666666667,4
4NMElef11_YmVzxOpcsALg,32,70,17,300,80.25,4.4,4
f7Xe9Xzoafhi_EY4xwEpSw,149,133,26,3225,176.2,3.8,4
JaB9v7_EwTB8v-v7YDxqrw,4,0,0,25,93,3,2.5
MIoY6xh7GAYFiw2tqiXOSw,8,0,3,0,19.125,2.625,2.5
rkzTvFSQoylgVc2oYohuDg,3,5,4,0,13.6666666667,4,4
fhhe2udVfL0V_9_ocPHWKg,70,203,27,1250,96.2,3.95,3.5
mWwwyhwQedu6iR2_yVF-qQ,6,14,3,0,13,2.1666666667,2
Bl4ez1M0FVN6WKhD9QFNRQ,9,33,2,0,102.4444444444,3.1111111111,3
5BnsHDWrt2z-9d8AzSgkjw,96,213,10,1900,375.2,3.55,3.5
_A4zWsLoLbjozEJYHLDx0Q,42,76,9,550,72.5,4.2,4
uTW9SVXqxgjbnCTlEf9ONw,7,13,3,50,21.6,2.8,3
Yon-x99Dvu6e-NSlCd8iaw,19,51,12,25,33.6111111111,3.7222222222,3.5
04SKYBXRAqeYIuuVDzwKNg,10,0,1,25,53.4444444444,3,3
X0Y2cK7dtELXEqkA0zEBIw,39,106,42,475,36.4,3.4,3.5
pkCcKwdDAhRFLe2cxaEgEg,45,125,5,625,102,3.55,3.5
PYqGWEWUH6x-BO-lIS2hPw,11,6,1,0,33.5454545455,2.7272727273,2.5
rA87FFHBiyx4i9jbDpcJ9Q,10,84,10,25,45.8888888889,2.5555555556,2.5
Sgp0F8fvG03sZg_f8FuQZg,4,10,0,0,10.25,1.5,1.5
s0HNRkYSI7TIPOOcJ0OIVg,12,4,1,0,18.9166666667,2.25,2.5
s0k5tNxvBaveCj0ElnNPug,39,137,12,475,28.45,4.15,4
sPQvlHSBUn5ksKXmnKcepg,14,75,6,25,44.2307692308,2.9230769231,3
chF0P_B8pTAy_4xvLTUZ_w,8,11,0,0,11.875,1.25,1.5
EGiGWZp_zSqdeftiFQ7MbA,158,251,27,3450,303.95,3.7,3.5
M_GFrB5jq323JAIh9aU0Bw,6,0,0,0,41.8333333333,2.5,2.5
L9__p8Z6bpewbJdY9tCkuw,6,11,0,0,37.1666666667,3,3.5
pOQpwDJMikAgrM8BW3iHnw,41,53,6,525,66.2,3.7,3.5
pzJCv-ixgSL_z-46F74XrA,6,23,6,50,19,3.25,3
g2jHP8cPKY253Tw0TKQQ5g,28,34,4,200,30.9,4,4
AlksaJXH23qvwQo0Id23WA,6,6,1,0,6.3333333333,3,3
9dn3AMdwvD2KXnTr6AJY1g,63,182,20,1075,124.4,3.9,4
lciZhyp_xwKNBOVyzxqhbg,23,229,9,75,17.3,2.75,3
VIdChV-EyPCl4iD1lW9bwg,17,11,5,50,48.0666666667,2.8666666667,3
3m57PxtZU08ReZ3Xn_el3Q,8,88,5,25,437.7142857143,3.2857142857,3.5
Cqg3rr-JyP9CGxvMLRGmJw,9,9,0,25,40.375,3.25,3.5
sbnCG3-CouwIu0jsApfCsQ,26,82,7,150,86.15,2.6,3
faEvaCUMdOaBfXnDHHDrOQ,4,30,3,25,85.6666666667,5,5
sdnl07WmIzVxqNQv6DdyHw,21,205,24,25,32.4,3.55,3.5
SX0pCDRvuTEoXobTovJEIQ,15,29,3,50,34.9230769231,3.8461538462,3.5
vk6VFm10drmhaNHjGJWFeQ,12,67,5,0,15.4166666667,2.75,3
0YCV8260mMgN0PxuzAtO3g,6,65,2,0,146,2.1666666667,2
cI2-F7dOj31fUiYCWY2vPg,17,32,7,50,46.7333333333,4.3333333333,4
jDyn5GnMiWllhB7qDpzltw,34,175,19,350,155.25,4.35,4.5
uEgmZTgC6yzgf3kxW6PECA,4,9,1,25,12.6666666667,2.6666666667,3
P5a2hK5G64J7DcNwLAPhuA,185,727,51,4125,258.2,3.75,4
TbaAnzOTX2-boTbAp3e8Qw,114,371,42,2350,267.8,3.25,3.5
PZv6SPORD9ivj4jwKvGgjQ,134,229,36,2850,573.05,4.3,4
Xs__MjMd8MWgJWFqnAN11w,6,10,1,50,291,2.75,3
_NnOolczVHfhEHgCOhpxAw,10,13,7,0,199.3,3.8,4
Yy9hqcM4V-0Rp2bIQoR4HA,9,6,1,0,30,3.2222222222,3
eJpr6Ks8pr4bmvDVPTN-Xg,153,453,48,3325,577.75,4.25,4
htMf9hWX1cHscJOipXmjCA,13,0,0,75,107.4,3.7,3.5
rp7X0MYQEQ4BtudkSOq7gw,9,30,2,25,34.875,4.125,4
WfCqK14lbTLRDgjMNDEa_g,8,71,8,50,183.5,4,4
EQTdq1SJuU6bjC3myEfDWg,14,22,3,0,79.6428571429,3.2857142857,3.5
BBQe1NQW0s-SKjBBHelJ_A,6,12,1,25,23.8,2.6,2.5
H0QkByri08NTgd8KEdyCsw,6,4,1,0,21.8333333333,2.3333333333,2.5
oN4RW6zQn2JMlcWL7Ukqgw,21,33,7,100,18.7647058824,3.1764705882,3.5
Rg4dHuszzF0Mb4yqtoHSiA,62,176,28,1050,149.9,3.8,4
QWrMFSrUBn7nAKnuEu-UHw,7,13,0,25,15.8333333333,3,3.5
VD8a_B589J_NlCirS8QA0Q,25,13,1,125,48.2,3.85,4
XW65HO36L_KalDYKE1HEgQ,3,10,1,0,5.6666666667,3.3333333333,3.5
1_siFXaQbxck3tiKRwnq7Q,144,339,31,3100,277.4,3.95,4
ggjdeyeuUVcNmBkoEXA13g,92,407,37,1800,297.1,4.05,4
ix5rNG55EmWbzTranmt_Og,6,8,3,0,100,2.8333333333,3
bMfvRSC-KaTu3QYGMWTv9A,74,108,20,1350,197.45,3.45,3.5
-3sztqW_An5xm287fMrXyQ,4,3,2,0,12,4.25,4.5
7Z-1mLIoxCHUxCp54W1CGQ,32,69,8,300,92.75,3.85,4
kXlQIQMZSKBXEzxby2jDDA,21,30,2,100,23.2941176471,2.7058823529,3
6mwduQ8fVQ_lDKDWHLvkCA,16,17,4,50,100,3.3571428571,3.5
lDaRjBglhfWCRMMYbXDMNg,58,256,18,950,95.55,3.6,3.5
MQkR2Y91ASYxTcjDQ53XcQ,8,21,3,25,18,3.4285714286,3.5
CxvpOBZECd6nfaRUvKkEEw,8,11,0,25,51.1428571429,2.8571428571,3
40Sd5pjsCLXZ0J21SkU08g,9,0,0,0,13.4444444444,3.1111111111,3
TusXhzJIpe0xv3vm2weUhA,27,68,8,175,14.5,4.1,4
sH17KGxbMVrlr66n92Qh8g,10,74,12,25,459.7777777778,3,3
L1ymPhPjisiSD6RI1NtnQg,55,78,13,875,94.95,3.85,4
JqB1Nxw1uuKqYFK979HZIw,11,11,4,25,14.5,2.9,3
5YAcdfhksYspetBRU2cxKA,6,37,6,0,201.5,3.6666666667,3.5
3PoVeyK0Q6PAoZVHu9GCQA,20,17,2,0,48.9,2.8,3
2MM8cFKHp8OaB13fp0ysGw,11,4,0,0,189.4545454545,3.4545454545,3.5
rhf8H7KZsMHRAprI5-D3sQ,47,141,8,675,94.1,3.95,4
XGBc_dZPCoED8LeSjxYm2A,34,83,7,350,197.9,3.35,3.5
j6VY9UwaQCiEWfQtNyEouQ,5,17,1,0,51.8,4.2,4
7LrUXau46tXRsLzJuQtarQ,4,0,0,0,4.75,2.75,3
aJQWCy_lGqAfGKJR5-fvWg,17,5,3,0,20.4117647059,2.4117647059,2.5
MkG0X_ubfBRoxvjxYvldbA,23,113,4,100,52.6842105263,3.6842105263,3.5
cP5b_MfFFH84j835V2HWcw,6,47,0,0,43.5,2.3333333333,2.5
kuQhOoT4viBi1hzyXQ10CA,8,11,8,0,181.75,3.625,3.5
YxT-QYCAfg_jaS0g6Xx0Bw,39,74,15,475,63.9,3,3
38G8LPiqECn_P6LQfUnfZA,7,0,1,25,53.1666666667,3,2.5
X84kGyCyBbPDhIb_l-N3xw,3,5,0,0,100.6666666667,4.3333333333,4.5
1zDCfNgtfyh-Uw8j3JxhHA,106,425,27,2150,226.2,3.45,4
84FqEj70SuGW22I2l6SxdQ,14,30,2,25,7.6923076923,3.4615384615,3.5
gHbS3YAfJFQwwuTMSe4H_A,23,101,10,75,140.2,3.4,3.5
J2vlvmOvgVmCy0GdNqJN8Q,30,95,6,250,39.45,4,4
Oq6auTf00XU2s5CJKKa7PA,7,0,0,25,160.5,4.1666666667,3.5
sGNzxsfHm1hflwa_tClhcw,58,103,16,950,53.55,3.7,3.5
KMWwR6M2C4egF_cZWHD0UQ,11,42,4,0,191.8181818182,1.6363636364,1.5
Bvw2qmZkzIJERXktRSl8Xw,4,18,1,0,75.75,1.5,1.5
79_ximd9-lVcXcWqZy8RgA,14,86,10,75,223.5454545455,3.6363636364,4
DvPsl-CtYj3Q5GnOgClyew,6,0,1,50,34,2.5,2.5
GQck1WKEOYjgQReVLeCTHQ,11,87,3,0,45.1818181818,2.5454545455,2.5
-Vp12-UIQIh2zeM6SPj9FA,10,0,0,25,103.2222222222,3.6666666667,4
CH116u4TyXGaTaKFnliASA,29,198,36,225,88.95,2.3,2.5
YrUSzn3mh5croAXg9zKMGA,5,18,2,0,90,2.6,3
MhrCCsseuyfJHXmIZLHayw,6,42,6,0,84,3.3333333333,3.5
P3iDgFNqeiOyFDjYeHXW9Q,5,18,0,75,12.5,4,3.5
1eBJyYf3JEccqXUFxG1VWQ,46,223,17,650,331.45,3.9,3.5
7rs4ZwSHH57epBipWomYhw,9,3,2,25,12,3,3
vX1zpCqnyb0GhBa3i_hzRA,17,14,4,100,52.7692307692,4.3076923077,4.5
nPgN4EXdcfdCGGlyHScc_g,4,4,0,0,50,3.5,3.5
0NlTmTzKYXbE6Hx2iGEb5A,84,187,51,1600,146.35,3.4,3
fgVwzwERnAicqg38PawxsA,24,128,11,100,132.9,2.6,2.5
3_bIpfMJmwdmaVAiD4BxeQ,7,0,0,0,56,4.2857142857,3.5
4QPJpaNl_iu8Hiycre7hQQ,9,47,14,25,96,3.625,3.5
J3INwTy4KZJ8aJwVoOqAJA,39,142,15,475,80.35,2.8,3
XxE8YV18K6Cb7uvQLN3XZQ,68,152,19,1200,148,4,4.5
_3Hpnxe1sJ6GOLpSRkgWyQ,15,18,5,50,110.1538461538,3.7692307692,3.5
ZGbmoOglp4OaQ_YWuNJZJA,5,30,0,0,105.6,4,4
rkIK55cyfE8al9yub-4YHQ,31,53,6,275,37.25,4.3,4.5
QSFR_s0iMuMC5_dvZqAURw,16,41,4,75,34.1538461538,2.7692307692,2.5
kAFfVsLzPmA6Z9yFZZIy7Q,7,21,8,25,15.8333333333,2,2
Nh9BjVPHdrZMn2naUxO6hg,43,288,30,575,43.65,2.6,2.5
4t2DtOOtehQx5vM9qL2RqQ,8,7,0,25,12.7142857143,4.8571428571,4.5
-xBv8p9jzOkMyGlY07FMTA,5,44,3,25,41.75,3,3
UVEnZjATEGkKLFdzV_dTvA,80,47,11,1500,33.45,4.4,4.5
b3UDdzVGS7iGeP378k9QTw,3,13,1,0,18,4.3333333333,4.5
vEV3p0lqODELUFQ9wzc0NQ,8,4,0,0,14.375,4.25,4
RfKEXSlrDNYqpwyo_HbRGQ,3,0,2,0,8.6666666667,3.3333333333,3.5
KYbkCDAxScIuknxsp67oUw,28,206,19,200,115.45,4.1,4
57ohNOu5m15HOZhPA1wl_g,4,10,2,0,4.5,2.75,3
W_eIRGtOlGzZDrWD2xs-Qg,12,79,7,25,57,3.8181818182,4
DJIFdD76VW68mpyjRAZQFA,5,0,0,0,810.4,3.8,3
1Q1hrAxT2X3lgxDLBOLEQA,90,211,19,1750,264.05,3.85,4
UdEXv9VninWOB2iR0M-i7g,3,0,0,0,45,3.3333333333,3.5
URWorZgi-9E1ubknpZkndg,4,42,0,0,62,3.75,4
qFhBAD2hzvr7VC7n0ZNCOw,5,0,1,0,18.4,4,3.5
avhNXYkbGmTpUMDGw-imvg,6,40,0,0,40.5,2.6666666667,2.5
OrsbDzB-QbcIjM1Udk_UDw,7,0,0,25,45.6666666667,3.6666666667,3.5
6ZOhrKHArG8mTViSY5aSLg,14,27,5,25,9.5384615385,3,3
Iq-XEW13ReCPvdKjD-KM3Q,8,19,1,0,25,2.5,2.5
t0HV1S6uhBxLB5IyZC5hMQ,18,28,5,0,83.6666666667,3.6666666667,3.5
x-e52Wf_-w7VYf24bdRCXA,25,8,2,125,44.15,2.75,3
jAmTqXshpOUy37xd6FG2SQ,4,0,2,25,38,3.3333333333,3.5
5hFnyiEboorArk7cbCYeXQ,30,45,10,250,120.75,3.6,3.5
_oylByc6iTONI5lokMfYHQ,8,25,3,0,100.125,3.125,3
IpP2njkj92uTWAKToRmg1g,4,10,2,25,10,3,3
vdSqetuu1LehZiiBu8hSXg,10,35,2,0,31.6,3.7,3.5
C-6gK8pj3zQX6-10udL-Vg,8,10,0,0,40.75,3.125,3.5
cBzZpDqBaTdugB4JvfEhXA,7,26,4,25,75.6666666667,3.3333333333,3.5
YG41q565jH3Z145YqD7QgA,3,0,0,0,13.6666666667,4,4
ATeF8pmKd50Xx6Nkd_BsXw,7,34,2,25,33.8333333333,3.1666666667,3.5
3R6u2tUGBJq_8xIGsy-fcg,7,74,6,25,31,3.5,3.5
mM4JGpza3KkegHYUN7T79w,29,113,18,225,49.05,3.6,3.5
G2hKvBRIkE7LKdB_Uf5XIg,27,5,2,175,39.65,4,4
S4zilkYXEDRMaD_0M619dg,14,81,7,25,80.9230769231,2.7692307692,3
fKXwK5K5iCAMPHgqVPDhiQ,7,26,4,25,221.1666666667,4.1666666667,4.5
SGwnJIFKGQcYzE2c3ebs8A,35,53,11,375,147.55,4.35,4
mt7scTEjBOKKgWamSBcf_Q,5,19,3,0,18.8,2.6,2.5
zSWtaJaxz9qXsm3odwBWBQ,17,18,2,125,10.25,4,4
z3zcsnK26QhC7TqDX73zvA,54,164,12,850,58.5,3.4,3
j2a5uJz76rK9uTRgLn5TdQ,62,70,13,1050,207.65,3.25,4
lzaCs5SroIs0H7QnAL24rQ,4,20,2,0,61.5,2.75,3
ar90fbRbQtiyZLtwjwwXUg,184,305,20,4100,651.8,3.95,4
wnszxwtYjL9NHZyHnRDYBA,64,133,23,1100,119.9,2.95,3
_1GI_asXVGhOJMNF51SdlQ,4,16,4,0,18.25,3.25,3.5
SC2r5q8cVXxClDqgqLpIUw,28,51,14,200,36.5,3.6,3.5
EXSivnM_kjqL29uwJt1owg,17,26,5,75,40.5,3.6428571429,3.5
TWeA9VoP4hBSJtk3uHTEzg,31,181,15,275,258,3.75,3.5
Aalbsk2pFczUedpRWKUyPw,119,263,36,2475,263.2,4.25,4.5
2bFBzziB3_yTGYcUerd9nw,15,37,2,0,38.2666666667,2,2
Yrjj_LCy_bPD_PINGjhdng,8,101,6,0,39.625,4,4
_ufhmY-588fNlV5ers3UQQ,11,69,4,25,14.4,3.7,3.5
4J-zAaVif1-R-xCJ-2N7Aw,5,36,3,0,6.2,3.6,3.5
cT_rocMh92B9t62Disp6gA,186,406,39,4150,450.9,3.9,3.5
WiSfthdxU4KFUu9wX2FRuw,18,36,4,75,16.2666666667,3.5333333333,3.5
2O035jc1uQJnDytpOIrClw,46,74,9,650,189.35,2.7,2.5
DT6bZgApAKY0JE7McdUTyA,9,37,3,25,92.875,1.875,2
Z7ZxtGvUKiKThSfnaTj-pw,45,183,17,625,96.55,3.1,3.5
vuTx_fB-K_b3-WWjXiTdJg,8,40,5,0,493.5,2.25,2.5
zOayTVSvtaWDt8pWH1N6OQ,5,26,9,0,14.8,3.8,4
MpDYU6gfgwvagUbg2kfncw,28,39,7,200,14.65,3.6,3
CMp3mSkdZeJDGXHGVHke-Q,19,92,5,25,83.2777777778,3.7222222222,4
o15PeOAUzpcCl8ngk0lMHw,83,164,34,1575,80.65,3.5,4
bK3TRL0Bie8GLEBHMCCfQA,3,11,5,0,35.3333333333,2.6666666667,2.5
V3lUjPwjbrpXTP_7w6BtIw,4,18,1,0,128,1.25,1.5
k3VlKirVjVK6t6cDFvCOpw,3,0,0,0,4,2.6666666667,2.5
DT88phJNnT7Xw_yEm1z_ew,34,39,8,350,30.55,4.35,4
VzmP95EmSQEKABQmH14_ZA,49,189,15,725,120.8,3.3,3
NlxvN9wUw14qIS6ledk15Q,97,594,34,1925,82.7,3.25,3.5
zTUI1y05mo5H5hBtDCRpJQ,7,35,3,25,10.8333333333,4.1666666667,4
PCThdYd_AbJed9hGDzpyUQ,4,9,1,25,26.6666666667,5,4
mxVYNQUEIjLVSV3BhS7fDQ,7,13,3,25,29,2.8333333333,2.5
LGAmOIbwXPgC5z87vI5fcw,14,0,0,25,318.3076923077,2.5384615385,2.5
eOKOOh1qie10HmdtLErp0Q,44,111,13,600,71.7,3.9,4
x55m0oB4eVv6pCnxR_9K4g,68,100,16,1200,254.05,4.3,4
Shl6PtJERnowSJSC4IHbYQ,174,322,41,3850,388.75,3.9,3.5
LuTLXVyJvgshMlXTBw-Now,46,252,18,650,123.25,3.25,3
_HTE4pOKeJC7kcxiCF9vTA,248,1748,84,5700,693.05,3.85,4
1-40wS09HcJnJIKRVWRL6g,6,3,1,25,3.6,3,3
CSr0ur66eNbIskCy-UGdHg,14,32,3,0,99.7142857143,3.4285714286,3.5
mejcdS3o68j5DVUWogZhag,6,30,2,0,42.1666666667,4.3333333333,4.5
V2isTBBfO0NgLzXO9oq1Mg,39,0,1,475,175.65,4,4
7UBVJqUExNhumdu-cWhe0Q,20,92,12,0,92.45,3.8,4
lRew0HDz5BO-4fwWsMJyMg,26,195,8,150,28.25,3.2,3
EmnTWQ-MfA4B26Fd_p2oMw,3,15,1,0,74.3333333333,3.3333333333,3.5
jI9C0j1wQ985aYxNxCU44Q,12,18,2,50,23.2,3.4,3.5
8NoAiZz7Cv0NO57pbpT05w,3,3,0,0,382.6666666667,3.3333333333,3.5
e_riFHMoJ1Yguvr0KtOkDQ,43,158,15,575,118.95,3.85,4
09dr3kXV8Ff42Ur3mCh3LA,13,112,5,50,70.2727272727,3.7272727273,3.5
VEKelzzAGxp-It6b5osgcg,8,30,0,50,11,4.1666666667,4
IFKTsVSSguMjLBA9mo0x0Q,45,99,9,625,65.55,2.8,3
3jqOv6re-xPYOg7srmi7tg,153,258,43,3325,304.25,3.55,3.5
oyzxIqrtzu-8sWlPhJVsLw,248,865,91,5700,422.05,4.1,4
5ovyTlnDCHrUy9NXhKCYiw,4,11,0,25,27.6666666667,3.3333333333,4
iOS25g0GXznfUZ_P3WHtzg,5,41,4,0,49.2,3,3
I6Og6AURCkhvsUuZclZOQQ,22,54,2,50,50,2.5,2.5
